"Description: ","Maximum monthly 1-day precipitation total"
"Station: ","Ravenna.txt"
"Latitude: ","44"
"Longitude: ","12"
"ClimPACT2_version: ","1.2.8"
"Date_of_calculation: ","2020-03-07"
time, rx1day, normalised (all years)
2012-05, 14.4, -0.377628320300637
2012-06, 3.4, -1.03682494736519
2012-07, 14.8, -0.353657533861926
2012-08, 1.4, -1.15667887955874
2012-09, 49, 1.69584470664785
2012-10, 16.8, -0.233803601668372
2012-11, 31.6, 0.653115496563929
2012-12, 23.4, 0.161714374570357
2013-01, 21.6, 0.0538458355961581
2013-02, 36.4, 0.940764933828459
2013-03, 22, 0.0778166220348688
2013-04, 13, -0.461526072836125
2013-05, 10.8, -0.593365398249035
2013-06, 13.2, -0.44954067961677
2013-07, 24.6, 0.233626733886489
2013-08, 21.6, 0.0538458355961581
2013-09, 19.8, -0.0540227033780407
2013-10, 40.8, 1.20444358465428
2013-11, 24.4, 0.221641340667134
2013-12, 3.8, -1.01285416092647
2014-01, 20, -0.0420373101586853
2014-02, 15.6, -0.305715960984505
2014-03, 41.8, 1.26437055075105
2014-04, 15.6, -0.305715960984505
2014-05, 10, -0.641306971126456
2014-06, 15.8, -0.293730567765149
2014-07, 18.4, -0.137920455913529
2014-08, 44.6, 1.43216605582203
2014-09, 13, -0.461526072836125
2014-10, 26.6, 0.353480666080044
2014-11, 23.2, 0.149728981351001
2014-12, 32, 0.67708628300264
2015-01, 4.2, -0.988883374487763
2015-02, 43.4, 1.3602536965059
2015-03, 34.2, 0.80892560841555
2015-04, 17.8, -0.173876635571595
2015-05, 53.6, 1.97150875069302
2015-06, 59.6, 2.33107054727369
2015-07, 0, -1.24057663209423
2015-08, 25.2, 0.269582913544555
2015-09, 10.4, -0.617336184687745
2015-10, 34.6, 0.83289639485426
2015-11, 24, 0.197670554228423
2015-12, 0.4, -1.21660584565552
2016-01, 7, -0.821087869416787
2016-02, 24.2, 0.209655947447778
2016-03, 18.4, -0.137920455913529
2016-04, 26.8, 0.365466059299399
2016-05, 16, -0.281745174545794
2016-06, 63, 2.53482223200273
2016-07, 12.4, -0.497482252494191
2016-08, 6.8, -0.833073262636143
2016-09, 51.6, 1.85165481849947
2016-10, 6, -0.881014835513565
2016-11, 38.2, 1.04863347280266
2016-12, 24.6, 0.233626733886489
2017-01, 9.2, -0.689248544003878
2017-02, 9.2, -0.689248544003878
2017-03, 8.8, -0.713219330442589
2017-04, 18.6, -0.125935062694173
2017-05, 19.8, -0.0540227033780407
2017-06, 37, 0.976721113486525
2017-07, 6, -0.881014835513565
2017-08, 15.2, -0.329686747423215
2017-09, 17.6, -0.18586202879095
2017-10, 12.4, -0.497482252494191
2017-11, 116.4, 5.73492222157063
2017-12, 13.2, -0.44954067961677
2018-01, 7.8, -0.773146296539366
2018-02, 34.8, 0.844881788073615
2018-03, 28.8, 0.485319991492953
2018-04, 6.8, -0.833073262636143
2018-05, 22, 0.0778166220348688
2018-06, 46.6, 1.55201998801559
2018-07, 14.6, -0.365642927081282
2018-08, 38.2, 1.04863347280266
2018-09, 13.4, -0.437555286397414
2018-10, 60.6, 2.39099751337046
2018-11, 26.4, 0.341495272860688
2018-12, 19.4, -0.0779934898167517
